,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,month_sold,year_sold,sold_spring_time,sold_summer_time,sold_fall_time,sold_winter_time,has_renovated,has_basement
180,260000,3,2.5,1670,5797,2.0,0,0,3,7,1670,0,1988,0,98030,47.3505,-122.179,1670,6183,7,2014,0,0,1,0,0,0
181,470000,4,3.0,2380,5125,1.5,0,0,4,7,1680,700,1925,0,98126,47.5384,-122.376,1410,5375,4,2015,0,1,0,0,0,1
182,589000,4,3.0,2440,9600,2.0,0,0,5,7,2440,0,1961,0,98034,47.7044,-122.2,2290,9600,6,2014,0,1,0,0,0,0
183,163500,2,1.5,1050,3419,2.0,0,0,3,7,1050,0,1996,0,98038,47.3848,-122.039,1050,3417,7,2014,0,0,1,0,0,0
184,835000,4,2.75,3130,13412,2.0,0,0,3,9,2140,990,1993,0,98052,47.6993,-122.102,2260,9984,9,2014,0,0,1,0,0,1
185,1100000,5,3.0,4090,12850,1.0,0,2,4,10,2090,2000,1986,0,98033,47.6627,-122.18799999999999,2540,10270,11,2014,0,0,0,1,0,1
186,269000,4,1.75,1490,10000,1.0,0,0,4,8,1100,390,1969,0,98023,47.3099,-122.37899999999999,2190,8910,4,2015,0,1,0,0,0,1
187,560000,3,2.5,1900,8744,2.0,0,0,3,8,1900,0,1987,0,98074,47.62,-122.04299999999999,2030,8744,5,2014,0,1,0,0,0,0
188,615000,4,1.0,1330,2400,1.5,0,0,4,6,1330,0,1901,0,98103,47.65,-122.34,1330,4400,4,2015,0,1,0,0,0,0
189,585188,3,2.25,2230,10026,1.0,0,0,3,8,1430,800,1975,0,98052,47.6647,-122.15299999999999,2230,9340,12,2014,0,0,0,1,0,1
190,305000,3,1.75,1650,9480,1.0,0,0,3,7,1220,430,1977,0,98034,47.726000000000006,-122.191,1540,8400,8,2014,0,0,1,0,0,1
191,166950,3,1.0,1190,8820,1.0,0,0,3,6,1190,0,1959,0,98058,47.4616,-122.184,1230,7980,11,2014,0,0,0,1,0,0
192,799000,3,2.5,2140,9897,1.0,0,0,4,8,2140,0,1959,0,98040,47.5505,-122.219,2680,10083,9,2014,0,0,1,0,0,0
193,400000,3,2.5,2180,7508,1.0,0,0,4,7,1420,760,1962,0,98133,47.7606,-122.336,1900,7818,6,2014,0,1,0,0,0,1
194,230000,3,1.0,1060,10228,1.0,0,0,3,7,1060,0,1948,0,98155,47.7481,-122.3,1570,10228,12,2014,0,0,0,1,0,0
195,256883,3,2.5,1690,5025,2.0,0,0,3,8,1690,0,2003,0,98023,47.2779,-122.34700000000001,2550,5001,5,2014,0,1,0,0,0,0
196,423000,4,2.0,1970,6480,1.5,0,0,5,7,1130,840,1920,0,98108,47.5511,-122.31200000000001,1500,6480,11,2014,0,0,0,1,0,1
197,465000,3,2.5,2150,4084,2.0,0,0,3,8,2150,0,2007,0,98126,47.5488,-122.37200000000001,1750,2385,7,2014,0,0,1,0,0,0
198,440000,3,2.5,1910,66211,2.0,0,0,3,7,1910,0,1997,0,98024,47.5385,-121.911,2330,67268,1,2015,1,0,0,0,0,0
199,385000,3,1.75,1350,155073,1.0,0,0,4,7,1350,0,1969,0,98038,47.4058,-121.994,1560,50965,10,2014,0,0,0,1,0,0
200,210000,3,1.0,860,11725,1.0,0,0,4,6,860,0,1943,0,98056,47.5093,-122.184,1300,9514,3,2015,1,0,0,0,0,0
201,297000,3,2.5,1940,14952,2.0,0,0,3,8,1940,0,1994,0,98042,47.3777,-122.165,2030,10450,11,2014,0,0,0,1,0,0
202,470000,3,1.0,1010,5000,1.0,0,0,3,7,1010,0,1952,0,98107,47.675,-122.39399999999999,1680,5000,7,2014,0,0,1,0,0,0
203,226500,3,1.5,1300,7370,1.0,0,0,4,7,900,400,1976,0,98023,47.3025,-122.37,1430,7500,8,2014,0,0,1,0,0,1
204,274250,3,1.0,910,8450,1.0,0,0,4,6,910,0,1962,0,98059,47.4787,-122.15799999999999,1400,8040,3,2015,1,0,0,0,0,0
205,840000,4,1.75,2480,11010,1.0,0,0,4,9,1630,850,1966,0,98040,47.5378,-122.219,2770,10744,8,2014,0,0,1,0,0,1
206,677900,3,2.5,2440,4587,2.0,0,0,3,8,2440,0,2010,0,98052,47.7073,-122.11399999999999,2750,4587,9,2014,0,0,1,0,0,0
207,425000,3,1.0,1010,5864,1.0,0,0,3,7,1010,0,1915,0,98116,47.5733,-122.381,1290,5000,2,2015,1,0,0,0,0,0
208,180250,2,0.75,900,9600,1.0,0,0,3,6,900,0,1941,0,98166,47.4604,-122.339,1250,14280,11,2014,0,0,0,1,0,0
209,464000,6,3.0,2300,3404,2.0,0,0,3,7,1600,700,1920,1994,98133,47.7067,-122.34299999999999,1560,1312,7,2014,0,0,1,0,1,1
210,320000,4,2.25,1550,7579,2.0,0,0,3,8,1550,0,1993,0,98038,47.354,-122.04700000000001,1630,6397,4,2015,0,1,0,0,0,0
211,625504,3,2.25,1270,1566,2.0,0,0,3,8,1060,210,2014,0,98105,47.6647,-122.28399999999999,1160,1327,7,2014,0,0,1,0,0,1
212,592500,4,2.5,2240,12032,1.0,0,0,3,9,2240,0,1983,0,98074,47.6143,-122.01700000000001,2520,12368,5,2014,0,1,0,0,0,0
213,465000,3,2.5,2714,17936,2.0,0,0,3,9,2714,0,2005,0,98001,47.3185,-122.275,2590,18386,1,2015,1,0,0,0,0,0
214,477000,4,2.75,1720,6270,2.0,0,0,3,8,1720,0,1978,0,98118,47.5458,-122.26799999999999,2130,8700,5,2014,0,1,0,0,0,0
215,280000,2,1.0,850,16400,1.0,0,0,3,6,850,0,1923,0,98168,47.4889,-122.29899999999999,1100,14459,1,2015,1,0,0,0,0,0
216,1510000,5,3.0,3300,33474,1.0,0,3,3,9,1870,1430,1957,1991,98040,47.5673,-122.21,3836,20953,2,2015,1,0,0,0,1,1
217,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1970,1,0,0,0,0,0
218,1070000,2,2.25,3900,14864,1.0,0,3,3,8,1950,1950,1947,0,98144,47.5884,-122.291,2580,5184,8,2014,0,0,1,0,0,1
219,467000,2,1.5,1320,10800,1.0,0,0,4,8,1320,0,1947,0,98177,47.7145,-122.367,2120,12040,10,2014,0,0,0,1,0,0
220,686000,4,2.5,2760,6440,2.0,0,0,3,10,2760,0,1999,0,98075,47.5836,-122.02600000000001,3070,8127,8,2014,0,0,1,0,0,0
221,279950,3,2.0,1750,9750,1.0,0,0,3,7,1350,400,1961,0,98198,47.398,-122.29899999999999,1900,10125,6,2014,0,1,0,0,0,1
222,527000,4,2.25,2330,19436,2.0,0,0,3,8,2330,0,1987,0,98011,47.7663,-122.215,1910,10055,9,2014,0,0,1,0,0,0
223,325000,3,2.25,2220,16020,1.0,0,0,4,8,1780,440,1966,0,98030,47.3758,-122.21700000000001,2080,9583,9,2014,0,0,1,0,0,1
224,328000,3,2.25,2020,8379,2.0,0,0,3,7,2020,0,1994,0,98038,47.3828,-122.023,2020,8031,9,2014,0,0,1,0,0,0
225,390000,3,2.25,1250,7500,1.0,0,0,5,7,1250,0,1942,0,98146,47.5123,-122.37299999999999,1280,7392,6,2014,0,1,0,0,0,0
226,479950,2,2.0,1510,6516,1.0,0,0,3,8,1510,0,2005,0,98053,47.7076,-122.01299999999999,1640,6009,3,2015,1,0,0,0,0,0
227,264950,4,2.25,1720,9753,1.0,0,0,4,7,1120,600,1978,0,98023,47.2922,-122.37100000000001,1510,9753,5,2014,0,1,0,0,0,1
228,235000,3,1.0,1430,15246,1.0,0,0,4,7,980,450,1961,0,98031,47.4075,-122.214,1960,13068,1,2015,1,0,0,0,0,1
229,516500,3,2.5,1480,4729,2.0,0,0,3,7,1480,0,2004,0,98053,47.6794,-122.03399999999999,2250,4729,3,2015,1,0,0,0,0,0
230,655000,2,1.75,1450,15798,2.0,1,4,3,7,1230,220,1915,1978,98166,47.4497,-122.375,2030,13193,4,2015,0,1,0,0,1,1
231,500000,4,2.75,2280,15347,1.0,0,0,5,7,2280,0,1960,0,98059,47.5218,-122.164,2280,15347,6,2014,0,1,0,0,0,0
232,315000,6,2.75,2940,7350,1.0,0,0,3,8,1780,1160,1978,0,98023,47.3103,-122.339,2120,8236,11,2014,0,0,0,1,0,1
233,213000,2,1.0,1000,10200,1.0,0,0,3,6,1000,0,1961,0,98024,47.5687,-121.899,1150,13702,11,2014,0,0,0,1,0,0
234,475000,3,1.5,2480,5280,1.5,0,0,5,7,1620,860,1947,0,98108,47.5575,-122.303,2090,4800,9,2014,0,0,1,0,0,1
235,1030000,5,4.0,3760,28040,2.0,0,0,3,10,3760,0,1983,0,98033,47.6489,-122.18299999999999,3430,35096,6,2014,0,1,0,0,0,0
236,416000,3,2.0,2220,94300,1.0,0,0,5,7,1640,580,1976,0,98010,47.3459,-121.95,2070,80100,4,2015,0,1,0,0,0,1
237,410000,4,1.0,1970,4740,1.5,0,0,3,7,1670,300,1904,2005,98122,47.6136,-122.303,1510,4740,3,2015,1,0,0,0,1,1
238,800000,3,3.5,3830,221284,2.0,0,0,3,10,3530,300,1993,0,98077,47.7641,-122.023,2920,148539,7,2014,0,0,1,0,0,1
239,472000,6,2.5,4410,14034,1.0,0,2,4,9,2350,2060,1965,0,98003,47.3376,-122.324,2600,13988,5,2014,0,1,0,0,0,1
240,225000,3,1.75,1430,8505,1.0,0,0,4,7,1430,0,1968,0,98003,47.3173,-122.319,1190,8640,12,2014,0,0,0,1,0,0
241,210000,2,1.0,830,6000,1.0,0,0,3,6,830,0,1940,0,98126,47.5308,-122.376,830,4960,10,2014,0,0,0,1,0,0
242,455000,2,1.0,1430,5000,1.5,0,0,2,7,1430,0,1925,0,98115,47.6727,-122.29899999999999,1450,3750,1,2015,1,0,0,0,0,0
243,225000,3,1.0,1300,8316,1.0,0,0,4,6,1300,0,1954,0,98002,47.3221,-122.21600000000001,1260,8316,4,2015,0,1,0,0,0,0
244,480000,2,1.0,1030,3060,1.0,0,2,4,7,790,240,1918,0,98103,47.6779,-122.353,1390,3060,8,2014,0,0,1,0,0,1
245,363000,3,2.5,2740,11872,2.0,0,0,3,9,2740,0,1990,0,98023,47.3076,-122.395,2570,10377,2,2015,1,0,0,0,0,0
246,2400000,4,2.5,3650,8354,1.0,1,4,3,9,1830,1820,2000,0,98074,47.6338,-122.072,3120,18841,9,2014,0,0,1,0,0,1
247,181000,2,1.5,720,5120,1.0,0,0,3,6,720,0,1954,0,98106,47.5218,-122.35700000000001,1150,2566,2,2015,1,0,0,0,0,0
248,250000,4,2.0,2010,7312,1.0,0,0,4,7,2010,0,1976,0,98002,47.2785,-122.213,2010,7650,3,2015,1,0,0,0,0,0
249,481000,3,1.75,1560,3000,1.0,0,0,4,6,770,790,1918,0,98103,47.6846,-122.345,1390,3000,4,2015,0,1,0,0,0,1
250,260000,3,2.0,1810,7209,1.0,0,0,4,7,1240,570,1978,0,98032,47.3656,-122.27799999999999,1750,7209,9,2014,0,0,1,0,0,1
251,455000,4,2.5,3360,7685,2.0,0,0,3,9,3360,0,2001,0,98058,47.4369,-122.111,3060,6567,5,2014,0,1,0,0,0,0
252,415000,3,2.25,1510,36224,2.0,0,0,3,8,1510,0,1991,0,98045,47.4616,-121.711,1730,36224,4,2015,0,1,0,0,0,0
253,349500,3,1.0,1400,3538,1.0,0,0,3,7,800,600,1953,0,98118,47.5405,-122.27,1620,6331,4,2015,0,1,0,0,0,1
254,245000,3,2.5,1730,7442,2.0,0,0,3,7,1730,0,1987,0,98030,47.3507,-122.178,1630,6458,9,2014,0,0,1,0,0,0
255,592500,2,2.0,1420,9191,1.5,0,2,5,7,1420,0,1928,0,98115,47.6979,-122.32,1420,6816,5,2014,0,1,0,0,0,0
256,385000,4,1.75,2360,7620,1.0,0,0,4,7,1180,1180,1955,0,98106,47.5278,-122.345,1910,7620,10,2014,0,0,0,1,0,1
257,315000,3,1.75,1580,11455,1.0,0,0,4,7,1200,380,1974,0,98059,47.4756,-122.147,1550,10650,2,2015,1,0,0,0,0,1
258,255000,3,1.0,1230,10170,1.0,0,0,3,7,1230,0,1979,0,98045,47.4437,-121.772,1380,10098,11,2014,0,0,0,1,0,0
259,693000,4,2.5,2460,4425,2.0,0,0,3,8,2460,0,2006,0,98052,47.7048,-122.109,2990,5659,8,2014,0,0,1,0,0,0
260,780000,3,1.0,1660,4400,1.5,0,0,3,8,1460,200,1911,0,98112,47.6362,-122.302,1660,4400,12,2014,0,0,0,1,0,1
261,237000,3,1.75,1270,8470,1.0,0,0,4,7,1270,0,1960,0,98198,47.4207,-122.29,1600,8470,10,2014,0,0,0,1,0,0
262,525000,3,2.25,2100,40510,2.0,0,0,3,10,1320,780,1979,0,98074,47.6154,-122.04700000000001,2380,33450,12,2014,0,0,0,1,0,1
263,425000,2,1.0,770,5040,1.0,0,0,3,5,770,0,1930,0,98144,47.5964,-122.29899999999999,1330,2580,4,2015,0,1,0,0,0,0
264,369900,1,0.75,760,10079,1.0,1,4,5,5,760,0,1936,0,98070,47.4683,-122.43799999999999,1230,14267,10,2014,0,0,0,1,0,0
265,290000,4,2.5,1700,7280,2.0,0,0,4,7,1700,0,1988,0,98031,47.4045,-122.171,1950,7475,5,2014,0,1,0,0,0,0
266,285000,3,1.0,1120,10701,1.0,0,0,3,7,1120,0,1954,0,98106,47.5544,-122.35799999999999,1130,6350,9,2014,0,0,1,0,0,0
267,415000,2,1.0,1070,4500,1.0,0,0,3,7,1070,0,1937,0,98115,47.6802,-122.29,1320,4465,8,2014,0,0,1,0,0,0
268,272500,3,2.5,2070,9900,1.0,0,0,3,8,1420,650,1979,0,98023,47.2988,-122.37100000000001,2070,8250,4,2015,0,1,0,0,0,1
269,2900000,4,3.25,5050,20100,1.5,0,2,3,11,4750,300,1982,0,98004,47.6312,-122.223,3890,20060,5,2015,0,1,0,0,0,1
270,1370000,4,4.75,5310,57346,2.0,0,0,4,11,5310,0,1989,0,98077,47.7285,-122.042,4180,47443,10,2014,0,0,0,1,0,0
271,436000,2,1.0,1040,7538,1.0,0,0,4,7,1040,0,1939,0,98133,47.7107,-122.352,1440,7530,5,2015,0,1,0,0,0,0
272,210000,3,1.0,1700,11390,1.0,0,0,4,7,1700,0,1967,0,98003,47.3271,-122.323,1350,8164,10,2014,0,0,0,1,0,0
273,236000,3,1.0,1300,5898,1.0,0,0,3,7,1300,0,1961,0,98178,47.5053,-122.255,1320,7619,9,2014,0,0,1,0,0,0
274,331000,3,1.75,1080,1306,1.0,0,0,3,7,580,500,1954,2003,98199,47.6601,-122.4,1440,2225,11,2014,0,0,0,1,1,1
275,365000,3,2.5,2653,4510,2.0,0,0,3,8,2653,0,2006,0,98031,47.4145,-122.166,2653,4927,3,2015,1,0,0,0,0,0
276,450000,3,2.0,2290,16258,1.0,0,0,5,8,2290,0,1960,0,98058,47.4672,-122.165,1660,10530,1,2015,1,0,0,0,0,0
277,770000,4,2.75,3820,26300,2.0,0,0,3,9,2850,970,2014,0,98028,47.7618,-122.26100000000001,1860,12136,11,2014,0,0,0,1,0,1
278,455000,4,2.5,2210,49375,1.0,0,0,3,8,2210,0,1997,0,98038,47.3828,-122.071,2670,49385,5,2015,0,1,0,0,0,0
279,405000,3,1.75,2390,6000,1.0,0,0,3,6,1240,1150,1908,0,98118,47.5362,-122.26799999999999,2020,6000,5,2015,0,1,0,0,0,1
280,304900,4,1.75,2600,11325,1.0,0,0,4,7,1610,990,1969,0,98031,47.3954,-122.206,1720,11088,7,2014,0,0,1,0,0,1
281,170000,2,1.0,860,5265,1.0,0,0,3,6,860,0,1931,0,98178,47.5048,-122.272,1650,8775,2,2015,1,0,0,0,0,0
282,2050000,5,3.0,3830,8480,2.0,0,1,5,9,2630,1200,1905,1994,98122,47.6166,-122.287,3050,7556,5,2015,0,1,0,0,1,1
283,780000,4,2.5,3500,7048,2.0,0,0,3,9,3500,0,2005,0,98053,47.6811,-122.025,3920,7864,6,2014,0,1,0,0,0,0
284,330000,3,3.0,2420,13959,1.0,0,0,4,8,1740,680,1988,0,98028,47.7486,-122.23,2570,13300,4,2015,0,1,0,0,0,1
285,370000,4,2.5,2720,8666,2.0,0,0,3,9,2720,0,1992,0,98030,47.3846,-122.169,2410,8100,9,2014,0,0,1,0,0,0
286,467000,5,2.25,2500,13500,1.0,0,0,3,7,1850,650,1979,0,98072,47.7564,-122.14399999999999,2300,9750,10,2014,0,0,0,1,0,1
287,405000,3,1.75,1670,6720,1.0,0,0,3,7,1140,530,1980,0,98034,47.7198,-122.193,1670,7320,2,2015,1,0,0,0,0,1
288,675000,5,2.25,2900,10300,1.0,0,0,3,8,1450,1450,1985,0,98006,47.5461,-122.15100000000001,2310,10300,7,2014,0,0,1,0,0,1
289,500000,2,1.0,1640,14100,1.0,0,0,4,7,1140,500,1954,0,98006,47.5712,-122.14299999999999,1520,13527,8,2014,0,0,1,0,0,1
290,389999,4,2.5,1890,15770,2.0,0,0,4,7,1890,0,1968,0,98166,47.4281,-122.34299999999999,2410,15256,7,2014,0,0,1,0,0,0
291,630000,4,1.75,2950,9025,1.0,0,2,4,8,1780,1170,1975,0,98034,47.7128,-122.223,2120,9600,2,2015,1,0,0,0,0,1
292,360000,4,2.5,2160,9528,2.0,0,0,3,9,2160,0,1992,0,98001,47.3341,-122.255,2280,9937,10,2014,0,0,0,1,0,0
293,580000,4,3.0,3280,11060,2.0,0,0,3,8,2270,1010,1986,0,98056,47.5399,-122.181,2320,11004,10,2014,0,0,0,1,0,1
294,550000,3,2.0,1970,4166,2.0,0,3,5,8,1270,700,1929,0,98126,47.5717,-122.375,2390,4166,7,2014,0,0,1,0,0,1
295,879000,4,2.5,3360,22111,2.0,0,0,3,10,3360,0,1994,0,98075,47.5951,-122.01700000000001,3150,11374,7,2014,0,0,1,0,0,0
296,265000,3,2.0,1320,8959,1.0,0,0,3,7,1320,0,1993,0,98042,47.3536,-122.14399999999999,1740,7316,8,2014,0,0,1,0,0,0
297,446500,3,2.5,2650,7286,2.0,0,0,3,8,2650,0,1990,0,98059,47.5084,-122.154,2400,7220,3,2015,1,0,0,0,0,0
298,404000,3,1.5,2030,8880,1.0,0,0,3,7,1330,700,1963,0,98108,47.5586,-122.311,2140,5592,6,2014,0,1,0,0,0,1
299,267500,3,1.75,1590,11914,1.0,0,2,3,7,1090,500,1957,0,98188,47.4427,-122.274,1630,9052,5,2014,0,1,0,0,0,1
300,3080000,4,5.0,4550,18641,1.0,1,4,3,10,2600,1950,2002,0,98074,47.6053,-122.07700000000001,4550,19508,6,2014,0,1,0,0,0,1
301,335000,3,2.5,2440,7632,2.0,0,0,3,8,2440,0,1998,0,98003,47.3494,-122.301,2510,7903,8,2014,0,0,1,0,0,0
302,576000,3,2.5,1940,9000,1.0,0,0,4,7,970,970,1948,0,98117,47.6933,-122.39299999999999,2190,7310,6,2014,0,1,0,0,0,1
303,208633,3,2.5,2040,3810,2.0,0,0,3,8,2040,0,2006,0,98038,47.3537,-122.0,2370,4590,4,2015,0,1,0,0,0,0
304,315000,3,2.25,2200,8750,1.0,0,0,4,7,1120,1080,1964,0,98166,47.476000000000006,-122.337,1460,10139,1,2015,1,0,0,0,0,1
305,725000,3,1.75,1920,3300,1.0,0,0,4,8,960,960,1913,0,98112,47.6239,-122.29799999999999,1740,4000,2,2015,1,0,0,0,0,1
306,550000,4,2.75,1800,7750,1.0,0,0,4,8,1400,400,1965,0,98177,47.7776,-122.384,1800,8275,4,2015,0,1,0,0,0,1
307,610750,4,2.25,2180,7297,2.0,0,0,3,8,2180,0,1984,0,98074,47.6459,-122.05799999999999,2250,9781,6,2014,0,1,0,0,0,0
308,550700,2,1.0,1010,5000,1.5,0,0,4,6,1010,0,1908,0,98105,47.6692,-122.29700000000001,1460,5000,2,2015,1,0,0,0,0,0
309,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1970,1,0,0,0,0,0
310,834000,4,2.5,2370,4000,1.5,0,2,5,8,1980,390,1928,0,98144,47.601000000000006,-122.294,2440,5750,2,2015,1,0,0,0,0,1
311,201000,5,1.75,1660,78408,1.5,0,0,3,6,1660,0,1915,0,98065,47.528999999999996,-121.837,1660,78408,10,2014,0,0,0,1,0,0
312,2380000,5,2.5,3650,9050,2.0,0,4,5,10,3370,280,1921,0,98119,47.6345,-122.367,2880,5400,5,2014,0,1,0,0,0,1
313,1380000,4,3.25,4290,12103,1.0,0,3,3,11,2690,1600,1997,0,98006,47.5503,-122.102,3860,11244,6,2014,0,1,0,0,0,1
314,1400000,4,3.25,4290,12103,1.0,0,3,3,11,2690,1600,1997,0,98006,47.5503,-122.102,3860,11244,12,2014,0,0,0,1,0,1
315,305000,4,2.25,1950,7700,1.0,0,0,3,8,1350,600,1979,0,98058,47.4441,-122.125,2150,7350,11,2014,0,0,0,1,0,1
316,487000,3,2.0,2590,14052,1.0,0,0,5,8,1720,870,1948,0,98133,47.7357,-122.333,1570,8162,4,2015,0,1,0,0,0,1
317,390000,3,2.5,1930,64904,1.0,0,0,4,8,1930,0,1988,0,98042,47.346000000000004,-122.15700000000001,2350,57500,5,2015,0,1,0,0,0,0
318,548000,2,1.0,1470,3864,1.0,0,0,4,7,1170,300,1916,0,98103,47.6638,-122.345,1570,3864,7,2014,0,0,1,0,0,1
319,268750,4,1.0,800,8775,1.0,0,0,3,6,800,0,1943,0,98166,47.48,-122.336,1310,8775,11,2014,0,0,0,1,0,0
320,819900,5,2.75,3150,7119,2.0,0,0,3,9,3150,0,2013,0,98052,47.6759,-122.15100000000001,1560,8384,5,2014,0,1,0,0,0,0
321,520000,3,2.25,2030,16200,2.0,0,0,3,8,2030,0,1984,0,98027,47.5162,-122.057,2660,17958,10,2014,0,0,0,1,0,0
322,230000,3,2.0,1450,11204,1.0,0,0,3,7,1450,0,2003,0,98001,47.2639,-122.25200000000001,1520,9518,7,2014,0,0,1,0,0,0
323,240000,3,1.75,1510,10248,1.0,0,0,3,7,1510,0,1969,0,98023,47.2929,-122.37100000000001,1510,9753,2,2015,1,0,0,0,0,0
324,232000,2,1.0,1240,12092,1.0,0,0,3,6,960,280,1922,1984,98146,47.4957,-122.352,1820,7460,9,2014,0,0,1,0,1,1
325,240500,2,1.0,1240,12092,1.0,0,0,3,6,960,280,1922,1984,98146,47.4957,-122.352,1820,7460,3,2015,1,0,0,0,1,1
326,274975,3,2.5,3030,45004,2.0,0,0,3,9,3030,0,1987,0,98077,47.7721,-122.09299999999999,3080,35781,10,2014,0,0,0,1,0,0
327,740000,4,2.0,2050,4400,1.5,0,0,4,9,2050,0,1922,0,98102,47.644,-122.319,2320,5500,9,2014,0,0,1,0,0,0
328,186375,3,1.0,1000,7636,1.0,0,0,2,7,1000,0,1952,0,98166,47.472,-122.344,1150,7600,4,2015,0,1,0,0,0,0
329,790000,3,2.25,2370,10289,1.0,0,0,4,9,1590,780,1977,0,98005,47.592,-122.166,2500,10004,7,2014,0,0,1,0,0,1
330,880000,4,3.5,2800,6750,2.0,0,0,3,9,1890,910,1951,2002,98105,47.669,-122.275,2370,6120,9,2014,0,0,1,0,1,1
331,279000,6,1.75,2240,11180,2.0,0,0,4,7,2240,0,1955,0,98198,47.42,-122.323,1590,7955,4,2015,0,1,0,0,0,0
332,295000,3,2.0,1810,10530,1.0,0,2,3,8,1810,0,1991,0,98022,47.1913,-122.012,1910,10450,7,2014,0,0,1,0,0,0
333,640000,2,1.0,1070,5000,1.0,0,0,3,7,1070,0,1924,0,98103,47.6666,-122.331,1710,5000,4,2015,0,1,0,0,0,0
334,940000,4,2.0,2490,9525,2.0,0,0,5,9,2490,0,1968,0,98040,47.5639,-122.21700000000001,2770,9525,7,2014,0,0,1,0,0,0
335,260000,4,2.5,1960,5238,2.0,0,0,3,7,1960,0,2003,0,98038,47.3483,-122.052,1800,5894,10,2014,0,0,0,1,0,0
336,559900,3,2.75,2930,5569,1.0,0,0,3,9,1860,1070,2004,0,98072,47.7648,-122.164,2580,11045,6,2014,0,1,0,0,0,1
337,791500,4,2.0,1510,3500,1.5,0,0,5,7,1510,0,1911,0,98103,47.6794,-122.35700000000001,1820,3750,7,2014,0,0,1,0,0,0
338,265000,3,1.75,1420,8250,1.0,0,0,3,7,1420,0,1954,0,98133,47.7535,-122.354,1740,8000,8,2014,0,0,1,0,0,0
339,245000,3,1.75,1740,11547,1.0,0,0,3,7,1740,0,1954,0,98178,47.4945,-122.22,880,78408,5,2015,0,1,0,0,0,0
340,485000,4,1.75,2560,43995,2.0,0,0,4,7,2560,0,1962,0,98052,47.6945,-122.09299999999999,2560,14764,4,2015,0,1,0,0,0,0
341,684000,4,3.5,3040,8414,2.0,0,0,3,9,2420,620,2010,0,98059,47.5222,-122.15700000000001,3470,8066,11,2014,0,0,0,1,0,1
342,425000,3,1.75,2500,6840,1.0,0,0,3,8,1300,1200,1957,0,98125,47.7222,-122.32,1580,8691,9,2014,0,0,1,0,0,1
343,309600,4,1.75,1275,20000,1.0,0,0,4,6,1275,0,1991,0,98070,47.3796,-122.49,1660,20000,10,2014,0,0,0,1,0,0
344,552250,4,2.5,2580,5823,2.0,0,0,3,8,2580,0,2002,0,98065,47.5374,-121.875,2380,5823,7,2014,0,0,1,0,0,0
345,165000,4,1.0,1000,7134,1.0,0,0,3,6,1000,0,1943,0,98178,47.4897,-122.24,1020,7138,7,2014,0,0,1,0,0,0
346,239900,4,1.0,1000,7134,1.0,0,0,3,6,1000,0,1943,0,98178,47.4897,-122.24,1020,7138,12,2014,0,0,0,1,0,0
347,320000,2,1.0,1070,32633,1.0,0,0,4,6,1070,0,1930,0,98059,47.4716,-122.07799999999999,1360,32156,12,2014,0,0,0,1,0,0
348,206600,3,2.0,1390,13464,1.0,0,0,4,7,1390,0,1987,0,98030,47.3581,-122.17299999999999,1720,12080,10,2014,0,0,0,1,0,0
349,387000,4,1.75,2500,7690,1.0,0,0,3,7,1250,1250,1973,0,98155,47.7713,-122.307,2040,8646,4,2015,0,1,0,0,0,1
350,299000,1,0.75,560,12120,1.0,0,0,3,4,560,0,1967,0,98014,47.675,-121.854,1300,19207,6,2014,0,1,0,0,0,0
351,855000,4,2.75,2270,10460,2.0,0,0,3,9,2270,0,1965,0,98040,47.5603,-122.22200000000001,2610,10180,9,2014,0,0,1,0,0,0
352,315000,3,1.0,1900,14400,1.0,0,0,4,7,1300,600,1954,0,98166,47.4147,-122.337,1940,14400,1,2015,1,0,0,0,0,1
353,437500,2,1.0,990,3120,1.0,0,2,5,7,790,200,1907,0,98103,47.68,-122.353,1930,3120,12,2014,0,0,0,1,0,1
354,252000,4,1.5,1550,19800,1.0,0,0,4,7,1050,500,1969,0,98001,47.3117,-122.27,1640,22654,3,2015,1,0,0,0,0,1
355,375000,4,1.75,2200,7475,1.0,0,0,5,7,1100,1100,1955,0,98118,47.543,-122.28,1600,5766,6,2014,0,1,0,0,0,1
356,300000,4,2.5,1910,4862,2.0,0,0,3,7,1910,0,2005,0,98038,47.3607,-122.03399999999999,2010,5091,8,2014,0,0,1,0,0,0
357,420000,4,1.0,1750,9600,1.5,0,0,4,7,1750,0,1954,0,98006,47.5759,-122.137,1750,10530,10,2014,0,0,0,1,0,0
358,900000,3,1.0,1330,77972,1.0,0,0,3,7,1330,0,1928,1954,98033,47.6891,-122.15899999999999,1340,17689,5,2014,0,1,0,0,1,0
359,679900,3,2.5,2440,5750,2.0,0,2,3,9,1980,460,2000,0,98116,47.565,-122.381,1520,5750,8,2014,0,0,1,0,0,1
360,463000,3,2.5,1640,29970,2.0,0,0,3,7,1640,0,1992,0,98053,47.6359,-121.97399999999999,1580,28399,6,2014,0,1,0,0,0,0
